"week_ending","location","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2019-04-14,"Harrisburg/Scranton","Northeast",1.26,334662.06,121116.56,16562.9,12654.26,66213.17,146771.87,560.46,109811.53,11298.37,6.66,1.48,1695.26,2213.38,0,11757.27,896.99,0,NA,NA
2019-04-14,"Hartford/Springfield","Northeast",1.05,566877.45,68090.4,29758.81,4604.99,8422.49,489336.49,1028.07,58264.94,9825.46,0,1.66,5769.18,19384.64,0,4446,158.99,0,NA,NA
2019-04-14,"Houston","South Central",0.84,1586415.28,727258.47,35716.23,21392.16,544725.14,124147.51,190284.16,170792.82,487143.37,69322.28,1.22,14198.8,125.27,0,21285.49,106.67,0,NA,NA
2019-04-14,"Indianapolis","Great Lakes",0.88,298321.85,170435.9,7079.23,5347.4,59165.4,60600.43,8120.12,144744.63,25007.86,683.41,1.3,221.88,1509.95,0,3060.61,2286.79,0,NA,NA
2019-04-14,"Jacksonville","Southeast",1.32,228162.16,108563.76,2669.71,2493.33,110073.94,8720.9,803.56,46372.52,62191.24,0,1.41,54.25,122.13,0,2493.33,0,0,NA,NA
2019-04-14,"Las Vegas","West",0.98,434866.81,240721.1,15330.39,11686.03,81455.3,99276.17,13414.24,131277.39,108770.18,673.53,1.47,1665.73,1978.63,0,11654.96,31.07,0,NA,NA
2019-04-14,"Los Angeles","California",0.87,4127622.82,1928735.11,136504.3,80598.27,986522.29,1038990.77,173374.65,1557126.15,115269.2,256339.76,1.15,27987.63,27918.4,0,80541.72,56.55,0,NA,NA
2019-04-14,"Louisville","Midsouth",0.96,164624.93,111594.38,2731.57,1702.79,37841.17,14973.96,215.42,75428.69,36155.69,10,1.42,0,1028.78,0,1679.29,23.5,0,NA,NA
2019-04-14,"Miami/Ft. Lauderdale",NA,1.36,935521.8,532989.71,10537.95,9517.76,365057.18,32808,4666.91,146189.64,386766.74,33.33,1.32,1019.19,1,0,9517.76,0,0,NA,NA
2019-04-14,"Nashville","Midsouth",0.84,344984.45,192843.14,3332.32,1959.39,144247.69,7168.91,724.71,139995.31,52837.24,10.59,1.55,90.68,1282.25,0,1773.66,185.73,0,NA,NA
2019-04-14,"New Orleans/Mobile","South Central",1.03,349215.58,119041.9,2052.68,905.56,208943.44,20508.51,721.73,73063.1,42428.8,3550,1.03,1147.12,0,0,905.56,0,0,NA,NA
2019-04-14,"New York","Northeast",1.14,2308270.34,545004.32,277683.1,50430.54,53154.33,1690927.38,19184.31,442893.62,102110.7,0,1.4,116667.73,110560.64,24.19,47166.32,3264.22,0,NA,NA
2019-04-14,"Northern New England","Northeast",1.32,472881.15,58233.46,31821.91,26611.93,10320.79,403978.66,348.24,28697.81,29535.65,0,1.38,39,5170.98,0,17648.44,8963.49,0,NA,NA
2019-04-14,"Orlando","Southeast",1.25,517604.58,257817.36,6596.21,6461.1,239471.87,16487.35,3828,122953.74,134846.95,16.67,1.37,126.36,8.75,0,6457.77,3.33,0,NA,NA
2019-04-14,"Philadelphia","Northeast",1.44,497615.74,193714,55545.09,18133.65,37226.94,262571.16,4103.64,159778.53,33925.47,10,1.39,16766.49,20644.95,0,16229.88,1903.77,0,NA,NA
2019-04-14,"Phoenix/Tucson","West",0.92,1298918.2,634435.41,47945.1,40948.62,392726.55,247190.64,24565.6,348513.93,285921.48,0,1.11,3261.86,3734.62,0,40705.6,243.02,0,NA,NA
2019-04-14,"Pittsburgh","Northeast",1.2,137410.78,76567.78,10470.91,9342.91,36696.64,21877.49,2268.87,44141.21,32426.57,0,1.48,1120.75,7.25,0,9322.91,20,0,NA,NA
2019-04-14,"Portland","West",1.13,684515.95,357866.27,56245.13,39546.44,77511.83,224671.84,24466.01,195522.62,161939.53,404.12,1.55,533.52,16165.17,0,3221.31,36323.2,1.93,NA,NA
2019-04-14,"Raleigh/Greensboro","Midsouth",1.28,362567.98,147109.01,12165.14,7929.57,158797.78,50026.38,6634.81,134932.52,12159.82,16.67,2.14,211.88,4007.65,16.04,7540.97,388.6,0,NA,NA
2019-04-14,"Richmond/Norfolk","Midsouth",1.08,331533.36,160672,11801.55,9309.7,91828.22,77222.41,1810.73,120904.54,39757.46,10,1.44,55,2428.98,7.87,8845.2,464.5,0,NA,NA
2019-04-14,"Roanoke","Midsouth",1.04,221677.93,126106.55,4941.53,3387.69,60913.85,34490.22,167.31,92274.16,33819.06,13.33,1.47,105.68,1448.16,0,3021.03,366.66,0,NA,NA
2019-04-14,"Sacramento","California",1.34,487552.85,110657.86,11689.66,5235.94,176826.53,196924.74,3143.72,98924.19,7886.48,3847.19,1.7,2951.69,3502.03,0,5235.94,0,0,NA,NA
2019-04-14,"San Diego","California",0.77,870142.84,299320.97,22395.16,5622.33,125437.57,418622.84,26761.46,245147.61,54144.32,29.04,1.31,6565.29,10207.54,0,5610.91,11.42,0,NA,NA
2019-04-14,"San Francisco","California",1.26,1015212.62,180319.75,27924.68,12006.19,402323.04,422591.1,9978.73,167258.07,5825.34,7236.34,1.87,8196.29,7722.2,0,11999.59,6.6,0,NA,NA
2019-04-14,"Seattle","West",1.24,613385.87,319994.65,144516.2,110196.26,94424.84,197692.42,1273.96,124668.85,194953.25,372.55,1.21,969.59,33347.74,2.61,3912.69,106270.5,13.07,NA,NA
2019-04-14,"South Carolina","Midsouth",1.23,487179.4,216009.28,11927.87,8020.74,227375.52,41373.65,2420.95,162274.66,49471.67,4262.95,1.81,126.75,3767.12,13.26,6890.31,1130.43,0,NA,NA
2019-04-14,"Spokane","West",1.14,115098.48,58162.15,6784.43,4448.9,24754.52,32090.82,90.99,22834.08,35318.45,9.62,1.72,117.94,2217.59,0,1149.95,3298.95,0,NA,NA
2019-04-14,"St. Louis","Plains",1.12,220101.46,90491.96,8152.77,4364.2,115615.58,13382.76,611.16,80082.54,10409.42,0,2.15,1782.3,2006.27,0,4343.55,20.65,0,NA,NA
2019-04-14,"Syracuse","Northeast",1.34,80172.75,31341.93,4366.14,3931.62,3723.43,44965.38,142.01,14876,16465.93,0,1.63,127.63,306.89,0,1905.8,2025.82,0,NA,NA
2019-04-14,"Tampa","Southeast",1.3,560659.78,299859.78,4357.96,4256.66,238960.92,19628.86,2210.22,118210.1,181615.19,34.49,1.38,100.3,1,0,4256.66,0,0,NA,NA
2019-04-14,"West Tex/New Mexico","West",1.01,1015320.89,350544.38,28591.49,22870.65,484458.72,111689.91,68627.88,229565.57,120965.48,13.33,1.35,1841.24,1557.45,2322.15,21724.8,1145.85,0,NA,NA
2019-04-21,"Albany","Northeast",1.4,109870.74,14459.39,2833.15,1894.31,3728.75,91354.29,328.31,8497.43,5961.96,0,1.92,214.74,724.1,0,1894.31,0,0,NA,NA
2019-04-21,"Atlanta","Southeast",1.19,666177.11,370079.23,15014.08,11119.24,261796.26,31633.15,2668.47,271602.73,83264.65,15211.85,1.68,71.41,3823.43,0,5832.72,5286.52,0,NA,NA
2019-04-21,"Baltimore/Washington","Midsouth",1.51,890934.3,349690.68,44873.22,37999.6,102801.42,429400.5,9041.7,237486.72,111973.96,230,1.72,808.25,6051.61,13.76,36121.05,1878.55,0,NA,NA
2019-04-21,"Boise","West",1.62,91281.23,35366.02,4213.58,2850.08,40992.46,3961.73,10961.02,21203.82,14079.96,82.24,2.18,0,1363.5,0,1062.49,1787.59,0,NA,NA
2019-04-21,"Boston","Northeast",1.61,494545.8,136482.11,28647.57,25699.66,8486.12,346303.04,3274.53,112930.24,23545.2,6.67,1.67,44.53,2903.38,0,9234.65,16465.01,0,NA,NA
2019-04-21,"Buffalo/Rochester","Northeast",1.53,172992.26,87035.7,9083.03,7994.86,7984.63,77634.93,337,55429.97,31532.4,73.33,2.16,862.13,226.04,0,6099.6,1895.26,0,NA,NA
2019-04-21,"Charlotte","Midsouth",1.37,285604.63,117052.37,11381.45,6431.76,111399.14,51290.88,5862.24,105907.5,11124.87,20,2.05,75.78,4824.63,49.28,6431.76,0,0,NA,NA
2019-04-21,"Chicago","Great Lakes",1.75,573322.98,173294.53,40192.57,33637.46,97840.34,261211.68,40976.43,110593.44,62636.28,64.81,1.99,528.49,6026.62,0,33577.46,60,0,NA,NA
2019-04-21,"Cincinnati/Dayton","Great Lakes",0.98,264774.34,153539.58,10374.53,6318.45,72185.51,20714.2,18335.05,116216.29,25201.6,12121.69,1.56,183.67,3872.41,0,1346.96,4971.49,0,NA,NA
2019-04-21,"Columbus","Great Lakes",0.95,261534.31,170619.17,6600.26,4582.08,67565.48,20355.68,2993.98,139275.5,30669.3,674.37,1.68,557.28,1460.9,0,2309.02,2273.06,0,NA,NA
2019-04-21,"Dallas/Ft. Worth","South Central",0.95,1629353.4,686417.72,45018.6,34838.94,639205.73,282819.89,20910.06,455343.84,230940,133.88,1.32,8738.42,918.04,523.2,22142.27,12696.67,0,NA,NA
2019-04-21,"Denver","West",1.11,1009699.64,610634.42,24347.36,17980.61,182949.24,193242.54,22873.44,186213.83,423435.96,984.63,1.74,5055.92,1310.83,0,15811.59,2169.02,0,NA,NA
2019-04-21,"Detroit","Great Lakes",1.07,591513.81,347599.41,11865.73,7626.54,126922.39,59375.97,57616.04,271391.23,64432.53,11775.65,1.56,628.94,3603.72,0,6280.76,1345.78,0,NA,NA
2019-04-21,"Grand Rapids","Great Lakes",1.59,179342,48077.87,14985.55,9590.12,6613.13,70147.92,54503.08,31288.85,5273.96,11515.06,1.36,78.55,5316.88,0,9583.45,6.67,0,NA,NA
2019-04-21,"Harrisburg/Scranton","Northeast",1.29,351099.13,132667.78,12553.13,11592.09,74564.01,143297.69,569.65,120903.93,11643.85,120,1.81,612.67,348.37,0,10556.75,1035.34,0,NA,NA
2019-04-21,"Hartford/Springfield","Northeast",1.56,244674.65,64382.92,11259.11,1273.78,6138.77,172759.86,1393.1,53420.31,10955.94,6.67,2.19,432.54,9552.79,0,1273.78,0,0,NA,NA
2019-04-21,"Houston","South Central",0.92,1531738.3,731138.18,33894.04,23400.09,544948.15,112838.84,142813.13,173252.08,545022.01,12864.09,1.43,10390.7,103.25,0,23246.76,153.33,0,NA,NA
2019-04-21,"Indianapolis","Great Lakes",1.05,260633.84,147842.69,5163.07,2610.41,47547.31,59057.33,6186.51,119774.89,26683.41,1384.39,1.55,222.11,2330.55,0,1731.3,879.11,0,NA,NA
2019-04-21,"Jacksonville","Southeast",1.41,219702.51,121271.45,637.09,463.34,90236.26,7409.05,785.75,44861.84,75026.28,1383.33,1.47,56.82,116.93,0,463.34,0,0,NA,NA
2019-04-21,"Las Vegas","West",1.06,370341.09,174009.65,11864.81,8415.01,73042.75,114457.23,8831.46,110622.35,62471.63,915.67,1.68,1526.87,1922.93,0,8373.52,41.49,0,NA,NA
2019-04-21,"Los Angeles","California",1.29,2890600.33,1427731,124674.68,77454.48,900377.58,430964.42,131527.33,1166587.45,91495.15,169648.4,1.46,13483.46,33736.74,0,77162.01,292.47,0,NA,NA
2019-04-21,"Louisville","Midsouth",1.29,123231.01,82359.3,2428.93,1646.78,25413.88,15178.99,278.84,51066.62,31286.59,6.09,1.81,3.48,778.67,0,1191.42,455.36,0,NA,NA
2019-04-21,"Miami/Ft. Lauderdale",NA,1.39,880424.72,530761.35,4397.45,3251.12,315177.75,30107.1,4378.52,180597.2,350154.15,10,1.19,1133.56,12.77,0,3251.12,0,0,NA,NA
2019-04-21,"Nashville","Midsouth",1.07,291855.39,171463.54,3700.8,2440.12,112863.14,7116.35,412.36,128232.16,43214.84,16.54,1.9,39.38,1221.3,0,1386.59,1053.53,0,NA,NA
2019-04-21,"New Orleans/Mobile","South Central",1.23,308143.24,103398.06,1335.8,627.79,182105.96,21962.22,677,58484.18,40040.54,4873.34,1.5,708.01,0,0,627.79,0,0,NA,NA
2019-04-21,"New York","Northeast",1.61,1549354.11,559511.16,101792.11,45686.55,53784.24,916474.05,19584.66,448441.06,111066.77,3.33,2.06,26481.08,29604.3,20.18,43480.07,2206.48,0,NA,NA
2019-04-21,"Northern New England","Northeast",1.35,504612.43,66087.19,32451.43,26522.32,8081.39,430047.84,396.01,25371.87,40708.65,6.67,1.51,68,5861.11,0,18041.32,8481,0,NA,NA
2019-04-21,"Orlando","Southeast",1.32,488683.86,262659.98,3240.87,3092.21,207778.9,14588.99,3655.99,124266.13,138287.18,106.67,1.33,147.66,1,0,3092.21,0,0,NA,NA
2019-04-21,"Philadelphia","Northeast",1.53,493910.72,204896.86,29203.12,18921.1,34959.36,251260.99,2793.51,174875.4,30001.46,20,1.9,5011.23,5270.79,0,17228.3,1692.8,0,NA,NA
2019-04-21,"Phoenix/Tucson","West",0.97,1252916.52,574459.04,17927.83,11427.92,376024.38,282665.81,19767.29,318190.48,256265.23,3.33,1.75,2675.78,3824.13,0,11176.95,250.97,0,NA,NA
2019-04-21,"Pittsburgh","Northeast",1.25,131680.71,81159.82,9994.05,8771.15,33536.01,15442.04,1542.84,46007.43,35102.39,50,1.5,1215.72,7.18,0,8737.82,33.33,0,NA,NA
2019-04-21,"Portland","West",1.65,489156.5,232095.08,44203.97,31530.9,72948.45,161133.37,22979.6,133773.21,97579.57,742.3,2.02,808.27,11847.54,17.26,2099.56,29431.34,0,NA,NA
2019-04-21,"Raleigh/Greensboro","Midsouth",1.37,366534.32,148696.44,12970.39,7330.39,154136.19,56789.2,6912.49,129753.06,18936.71,6.67,2.31,154.2,5430.15,55.65,7297.41,32.98,0,NA,NA
2019-04-21,"Richmond/Norfolk","Midsouth",1.32,293678.4,151720.83,14491.58,11718.79,73425.1,66456.78,2075.69,110052.18,41665.32,3.33,1.52,182.19,2574.73,15.87,10786.24,932.55,0,NA,NA
2019-04-21,"Roanoke","Midsouth",1.25,183557.39,104692.69,5661.5,3624.83,49541.3,29105.32,218.08,69962.83,34723.19,6.67,1.64,43.81,1992.86,0,2932.26,692.57,0,NA,NA
2019-04-21,"Sacramento","California",1.68,430276.46,84669.21,18052.08,5149.55,131908.89,210464.28,3234.08,70919.29,7962.44,5787.48,1.65,6267.83,6634.7,0,5149.55,0,0,NA,NA
2019-04-21,"San Diego","California",1.3,525242.77,218742.64,24436.91,9764.1,103402.14,181052.84,22045.15,184101.03,34623.11,18.5,1.65,2334,12338.81,0,9754.62,9.48,0,NA,NA
2019-04-21,"San Francisco","California",1.71,870509.12,155614.81,39335.99,12579.56,225219.29,479523.79,10151.23,140066.9,6295.23,9252.68,2.11,13548.52,13207.91,0,12579.56,0,0,NA,NA
2019-04-21,"Seattle","West",1.7,468014.42,207961.7,125700.89,94782.59,114029.33,144781.21,1242.18,119777.27,88130.89,53.54,1.37,929.91,29415.4,572.99,4298.8,90473.66,10.13,NA,NA
2019-04-21,"South Carolina","Midsouth",1.37,464023.01,211317.77,10875.15,5965.85,203458.16,46312.35,2934.73,153750.22,50134.22,7433.33,2.09,143.47,4740.86,24.97,3956.3,2009.55,0,NA,NA
2019-04-21,"Spokane","West",1.61,87455.45,35367.52,5666.77,3611.62,26921.1,25058.26,108.57,21475.46,13892.06,0,2.15,127.23,1927.92,0,1112.46,2499.16,0,NA,NA
2019-04-21,"St. Louis","Plains",1.27,171601.77,85122.52,7873.22,5230.29,77444.33,8426.29,608.63,73647.54,11471.65,3.33,2.09,1255.79,1387.14,0,5230.29,0,0,NA,NA
2019-04-21,"Syracuse","Northeast",1.49,81159.53,31843.23,3362.99,2899.98,3285.18,45907.12,124,21924.5,9918.73,0,1.9,208.62,254.39,0,2482.24,417.74,0,NA,NA
2019-04-21,"Tampa","Southeast",1.36,523516.76,307227.42,1877.26,1727.05,197981.72,16188.33,2119.29,122623.3,184600.79,3.33,1.26,150.21,0,0,1727.05,0,0,NA,NA
2019-04-21,"West Tex/New Mexico","West",1.08,919275.41,248994.89,15161.2,10210.07,497507.81,111753.76,61018.95,200395.6,48579.29,20,1.7,1513.15,1523.51,1914.47,8834.33,1375.74,0,NA,NA
2019-04-28,"Albany","Northeast",1.47,92531.61,12868.67,2524.23,1718.75,3985.81,75404.18,272.95,7533.62,5325.05,10,1.87,146.59,658.89,0,1712.08,6.67,0,NA,NA
2019-04-28,"Atlanta","Southeast",1.26,627503.83,330525.5,19522.47,16035.75,264200.94,28737.32,4040.07,258522.75,62117.02,9885.73,1.89,54.03,3432.69,0,6464.76,9570.99,0,NA,NA
2019-04-28,"Baltimore/Washington","Midsouth",1.51,902666,350488.49,35342.18,28632.03,102025.82,439423.42,10728.27,234937.15,114634.68,916.66,1.78,498.92,6193.6,17.63,23063.18,5568.85,0,NA,NA
2019-04-28,"Boise","West",1.66,87945.83,29329.4,3884.57,2513.24,42622.02,3623.19,12371.22,18363.5,10274.44,691.46,2.21,2.58,1368.75,0,979.53,1533.71,0,NA,NA
2019-04-28,"Boston","Northeast",1.67,502404.17,105717.97,39445.33,36150.13,9770.13,383833.25,3082.82,88962.25,16752.39,3.33,1.55,117.42,3177.78,0,16411.16,19738.97,0,NA,NA
2019-04-28,"Buffalo/Rochester","Northeast",1.55,151286.09,62406.78,21740.74,21034.28,9364.71,79093.6,421,35850.97,26199.14,356.67,1.53,472.52,233.94,0,15335.76,5698.52,0,NA,NA
2019-04-28,"Charlotte","Midsouth",1.42,287912.97,112583.67,14679.69,9407.51,114836.06,53839.96,6653.28,100541.01,11660.46,382.2,1.82,89.11,5138.3,44.77,9404.18,3.33,0,NA,NA
2019-04-28,"Chicago","Great Lakes",1.74,558630.25,148098.93,33591.66,28126.81,106600.92,270368.32,33562.08,85645.92,62299.71,153.3,2.16,441.72,5023.13,0,28086.81,40,0,NA,NA
2019-04-28,"Cincinnati/Dayton","Great Lakes",1.15,277950.98,191315.99,13718.97,10751.85,48747.22,21817.12,16070.65,167041.73,24164.36,109.9,1.91,93.61,2873.51,0,1766.99,8984.86,0,NA,NA
2019-04-28,"Columbus","Great Lakes",1.28,167846.53,97523.1,6724.86,4928.13,45176.53,22113.89,3033.01,67342.77,29884,296.33,1.77,485.98,1310.75,0,3261.79,1666.34,0,NA,NA
2019-04-28,"Dallas/Ft. Worth","South Central",1.04,1388502.05,503968.63,38073.48,29444.64,655063.07,205389.32,24081.03,393513.87,108952.86,1501.9,1.41,7150.6,899.88,578.36,20081.31,9363.33,0,NA,NA
2019-04-28,"Denver","West",1.22,836648.2,491311.77,26422.21,19866.83,175795.69,145397.1,24143.64,167027.03,320543.35,3741.39,2.04,5286.44,1266.65,2.29,12566.61,7300.22,0,NA,NA
2019-04-28,"Detroit","Great Lakes",1.44,314082.23,155139.98,12706.83,9916.76,59260.29,51883,47798.96,113141.76,33321.08,8677.14,1.86,561.27,2228.8,0,5696.8,4219.96,0,NA,NA
2019-04-28,"Grand Rapids","Great Lakes",1.65,155775.05,43292.19,8162.99,6799.7,4803.96,59461.92,48216.98,29048.99,4075.58,10167.62,1.55,353.51,1009.78,0,6786.44,13.26,0,NA,NA
2019-04-28,"Harrisburg/Scranton","Northeast",1.36,308067.28,119279.83,7899.62,7141.4,71864.84,116140.41,782.2,109093.39,9243.1,943.34,1.76,407.86,350.36,0,4301.96,2839.44,0,NA,NA
2019-04-28,"Hartford/Springfield","Northeast",1.61,239335.76,54636.87,10621.29,2012.65,6513.34,177209.6,975.95,44256.24,10380.63,0,2.05,328.36,8280.28,0,2012.65,0,0,NA,NA
2019-04-28,"Houston","South Central",1.03,1195255.7,501133.12,34221.96,26237.65,540502.92,109256.88,44362.78,134479.7,366356.22,297.2,1.58,7883.23,101.08,0,26016.33,221.32,0,NA,NA
2019-04-28,"Indianapolis","Great Lakes",1.28,188586.2,94496.39,5036.13,3785.83,29642.11,58710.26,5737.44,65925.3,27574.96,996.13,1.87,183.39,1066.91,0,1889.93,1895.9,0,NA,NA
2019-04-28,"Jacksonville","Southeast",1.44,225446.96,125970.01,644.67,438.89,90278.31,8261.28,937.36,37809.46,88113.88,46.67,1.47,57.13,148.65,0,438.89,0,0,NA,NA
2019-04-28,"Las Vegas","West",1.33,298337.95,131030.48,10384.72,7331.61,80679.02,76450.98,10177.47,85084.15,45716.18,230.15,2,1057.93,1995.18,0,5382.91,1948.7,0,NA,NA
2019-04-28,"Los Angeles","California",1.46,2463023.24,1125338.32,116663.91,70942.55,869852.85,365378.84,102453.23,970863.43,45964.17,108510.72,1.86,20002.06,25719.3,0,70301.77,640.78,0,NA,NA
2019-04-28,"Louisville","Midsouth",1.48,96304.46,63959.71,2907.58,2163.6,17402.32,14715.31,227.12,34118.69,29641.02,200,1.97,16.24,727.74,0,1086.85,1076.75,0,NA,NA
2019-04-28,"Miami/Ft. Lauderdale",NA,1.41,920151.55,508102.55,3073.85,2210,371927.16,32226.52,7895.32,123205.13,384894.09,3.33,1.35,863.85,0,0,2210,0,0,NA,NA
2019-04-28,"Nashville","Midsouth",1.22,255401.17,136583.37,4339.58,3260.68,110286.95,7902.57,628.28,97194.93,39231.77,156.67,1.89,59.28,1019.62,0,1627.03,1633.65,0,NA,NA
2019-04-28,"New Orleans/Mobile","South Central",1.27,313558.82,106385.13,1315.31,453.33,186406.03,19681.14,1086.52,55137.42,47137.71,4110,1.68,858.98,3,0,453.33,0,0,NA,NA
2019-04-28,"New York","Northeast",1.49,1522153.51,466622.61,71811.96,34732.88,56160.25,984031.33,15339.32,348047.93,118461.35,113.33,2.12,17927.2,19137.63,14.25,30356.92,4375.96,0,NA,NA
2019-04-28,"Northern New England","Northeast",1.39,460535.75,50608.8,26415.31,20965.3,8252.85,401163.96,510.14,25965.1,24637.03,6.67,1.57,830.19,4619.82,0,12719.05,8246.25,0,NA,NA
2019-04-28,"Orlando","Southeast",1.33,507893.37,249618.71,1886.38,1742.23,237371.82,15390.22,5512.62,97313.11,152305.6,0,1.29,144.15,0,0,1742.23,0,0,NA,NA
2019-04-28,"Philadelphia","Northeast",1.59,456571.61,191834.56,16523.14,9533.46,38706.33,223208.78,2821.94,160572.32,31005.58,256.66,1.89,3101.94,3887.74,0,6282.13,3251.33,0,NA,NA
2019-04-28,"Phoenix/Tucson","West",1.17,974675.7,385115.5,12888.92,7022.85,358197.56,210504.44,20858.2,211415.05,172117.12,1583.33,2.13,2224.38,3641.69,0,6280.1,742.75,0,NA,NA
2019-04-28,"Pittsburgh","Northeast",1.27,139404.45,79505.25,11208.3,9686.16,39504.74,18036.62,2357.84,45052.26,34219.66,233.33,1.55,1518.55,3.59,0,9686.16,0,0,NA,NA
2019-04-28,"Portland","West",1.69,486741.92,207729.74,34889.73,23388.29,81061.54,172503.7,25446.94,113814.77,92710.02,1204.95,2.32,808.89,10692.55,0,2004.34,21376.34,7.61,NA,NA
2019-04-28,"Raleigh/Greensboro","Midsouth",1.37,374611.56,141522.86,13916.54,8281.9,167087.01,58563.53,7438.16,120207.55,21131.97,183.34,2.25,61.25,5537.14,36.25,8278.57,3.33,0,NA,NA
2019-04-28,"Richmond/Norfolk","Midsouth",1.39,277444.85,126928.04,13814.43,11243.41,76994.56,71405.03,2117.22,96599.2,30319.23,9.61,1.61,88.75,2471.68,10.59,9130.05,2113.36,0,NA,NA
2019-04-28,"Roanoke","Midsouth",1.39,163275.73,86235.38,6073.25,4536.6,46550.22,30294.56,195.57,57015.5,29088.47,131.41,1.83,27.19,1509.46,0,3156.64,1379.96,0,NA,NA
2019-04-28,"Sacramento","California",1.78,415450.3,79691.59,14419,4841.11,122478.07,210230.76,3049.88,65684.34,11536.91,2470.34,1.98,4607.17,4970.72,0,4841.11,0,0,NA,NA
2019-04-28,"San Diego","California",1.54,455748.49,180554.09,17804.51,3645.75,105197.72,149474.54,20522.14,163756.17,14393.69,2404.23,2.19,4659.86,9498.9,0,3626.89,18.86,0,NA,NA
2019-04-28,"San Francisco","California",1.81,816181.17,157794.46,36384.59,13364.17,208764.6,440306.71,9315.4,143617.24,9509.04,4668.18,2.23,11702.48,11317.94,0,13364.17,0,0,NA,NA
2019-04-28,"Seattle","West",1.82,451560.65,205969.99,60529.85,40322.44,102232.02,141442.45,1916.19,112428.87,91681.72,1859.4,2.15,810.77,19366.82,29.82,2735.84,37569.31,17.29,NA,NA
2019-04-28,"South Carolina","Midsouth",1.37,462692.97,195788.73,14393.82,9670.73,219694.03,44442.86,2767.35,139382.18,51643.22,4763.33,2.03,107.33,4593.35,22.41,7107.15,2563.58,0,NA,NA
2019-04-28,"Spokane","West",1.65,81003.94,32350.8,5462.84,3223.15,24890.78,23688.36,74,18717.83,13596.31,36.66,2.18,113.05,2126.64,0,874.44,2346.34,2.37,NA,NA
2019-04-28,"St. Louis","Plains",1.31,194705.99,90452.97,12673.17,8868.75,91309.89,11943.36,999.77,75081.39,7254.08,8117.5,2.01,1347.55,2456.87,0,8868.75,0,0,NA,NA
2019-04-28,"Syracuse","Northeast",1.52,70747.27,22912.6,8024.37,7661.69,3649.73,44083.94,101,12317.18,10592.09,3.33,1.51,150.38,212.3,0,7002.01,659.68,0,NA,NA
2019-04-28,"Tampa","Southeast",1.36,542202.19,290699.92,919.4,795.55,229484.93,17824.97,4192.37,103299.43,187397.16,3.33,1.2,123.85,0,0,795.55,0,0,NA,NA
2019-04-28,"West Tex/New Mexico","West",1.16,838724.22,218987.01,12925.25,7556.33,473466.52,79286.84,66983.85,170180.1,48756.91,50,2.08,1368.37,2610.47,1390.08,5006.95,2549.38,0,NA,NA
2019-05-05,"Albany","Northeast",1.15,176984.38,13566.26,2750.62,2031.45,5508.48,157496.43,413.21,8906,4313.59,346.67,1.89,154.02,565.15,0,2031.45,0,0,NA,NA
2019-05-05,"Atlanta","Southeast",1.15,873982.68,482352.41,12761.72,9361.4,354972.8,32077.27,4580.2,380840.14,88417.31,13094.96,1.85,64.1,3336.22,0,4812.47,4548.93,0,NA,NA
2019-05-05,"Baltimore/Washington","Midsouth",1.3,1228664.18,528402.64,33223.39,26823.27,139318.77,548835.91,12106.86,302719.36,225669.94,13.34,1.78,359.14,6018.26,22.72,19884.37,6938.9,0,NA,NA
2019-05-05,"Boise","West",1.33,131321.29,40346.83,3632.33,2279.09,73356.54,6677.54,10940.38,16868.07,22956.56,522.2,2.03,0,1353.24,0,1020.41,1257.26,1.42,NA,NA
2019-05-05,"Boston","Northeast",1.5,800271.25,130772.9,37387.16,33842.1,13200.91,652416.5,3880.94,118607.02,12165.88,0,1.75,138.29,3406.77,0,12355.85,21486.25,0,NA,NA
2019-05-05,"Buffalo/Rochester","Northeast",1.44,195796.35,85221.18,16995.47,16303.28,11712.07,98341.1,522,68869.15,15732.03,620,1.55,479.31,212.88,0,4807.69,11495.59,0,NA,NA
2019-05-05,"Charlotte","Midsouth",1.16,426132.67,186853.14,13046.83,7941.2,167746.19,63959.67,7573.67,172923.79,13071.83,857.52,1.95,21.79,5046.26,37.58,7941.2,0,0,NA,NA
